sku,slug,title_en,title_zh,category,productType,canonicalGroupId,imageStatus,dataStatus,mainImageAssetId,assetExactness,assetPermission,productLink,sourceDomain,sourceNotes
KH-FD-CUPFAN-180-PR-168,kh-fd-cupfan-180-pr-168-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-300-PR-169,kh-fd-cupfan-300-pr-169-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-320-PE-170,kh-fd-cupfan-320-pe-170-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-350-PR-171,kh-fd-cupfan-350-pr-171-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150-PR-172,kh-fd-cupfan-150-pr-172-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-170-PE-173,kh-fd-cupfan-170-pe-173-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-180-PR-174,kh-fd-cupfan-180-pr-174-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-prepared-paper-for-oz6-cups-by-tons-for-china-factory-price-custom-design-for-cone-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-PR-175,kh-fd-cupfan-210-pr-175-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-230-PE-176,kh-fd-cupfan-230-pe-176-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-240-PR-177,kh-fd-cupfan-240-pr-177-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-250-PR-178,kh-fd-cupfan-250-pr-178-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-280-PE-179,kh-fd-cupfan-280-pe-179-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-300-MC-180,kh-fd-cupfan-300-mc-180-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-raw-material-in-taiwan-for-china-factory-price-custom-design-for-paper-soup-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-230-PE-181,kh-fd-cuproll-230-pe-181-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-240-PE-182,kh-fd-cuproll-240-pe-182-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-250-PR-183,kh-fd-cuproll-250-pr-183-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-280-PE-184,kh-fd-cuproll-280-pe-184-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wenzhou-pe-coated-paper-roll-hot-tea-raw-material-for-paper-cup-custom-width,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-300-PR-185,kh-fd-cupfan-300-pr-185-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-320-PR-186,kh-fd-cupfan-320-pr-186-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-350-PR-187,kh-fd-cupfan-350-pr-187-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150-PE-188,kh-fd-cupfan-150-pe-188-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-170-MC-189,kh-fd-cupfan-170-mc-189-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-180-PR-190,kh-fd-cupfan-180-pr-190-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-wholesale-high-quality-waterproof-pe-coated-disposable-raw-material-for-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-210-PR-191,kh-fd-cuproll-210-pr-191-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-230-PR-192,kh-fd-cuproll-230-pr-192-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-240-PE-193,kh-fd-cuproll-240-pe-193-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPROLL-250-PR-194,kh-fd-cuproll-250-pr-194-pe-coated-paper-roll-for-paper-cup,PE Coated Paper Roll for Paper Cup,纸杯淋膜纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-raw-material-roll-china-high-quality-printed-and-personalized-disposable-for-kraft-paper-cup-soup-bucket-disposable,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-PE-195,kh-fd-cupfan-210-pe-195-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-pe-coated-paper-for-cups-for-china-factory-price-custom-design-for-glue-for-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-pe-coated-paper-for-cups-for-china-factory-price-custom-design-for-glue-for-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
